time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
45954;0;368500;7;80;0.0;0.000000080;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;27;27;21;21
46953;0;368500;7;80;0.0;-0.000000083;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;10;17;25;29;26;31
47952;0;368500;7;80;0.0;0.00000018;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;11;17;49;45;47;51
48951;0;368500;7;80;0.0;0.000000059;n/a;n/a;n/a;0.0;168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;73;9.5;17;21;27;23;22
49950;0;368500;7;80;0.0;-0.000000065;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;25;44;41;29
50949;0;368500;7;80;0.0;-0.000000072;n/a;n/a;n/a;0.0;167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.2;17;20;26;22;20
51948;0;368500;7;80;0.0;0.00000018;n/a;n/a;n/a;0.0;166;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.3;17;19;27;21;21
52947;0;368500;7;80;0.0;-0.00000013;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;27;29;26;25
53946;0;368500;7;80;0.0;-0.000000029;n/a;n/a;n/a;0.0;169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;29;29;25;22
54945;0;368500;7;80;0.0;-0.000000052;n/a;n/a;n/a;0.0;170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.7;779196;1532140;72;9.5;17;26;31;26;29
